Local time,Open,High,Low,Close,Volume
22.11.2021 22:00:00.000 GMT-0800,1.27148,1.27425,1.27041,1.27295,28609.3599
23.11.2021 02:00:00.000 GMT-0800,1.27296,1.27456,1.27219,1.27310,21059.0698
23.11.2021 06:00:00.000 GMT-0800,1.27308,1.27308,1.26992,1.27100,31576.0605
23.11.2021 10:00:00.000 GMT-0800,1.27101,1.27143,1.26606,1.26716,20387.0296
23.11.2021 14:00:00.000 GMT-0800,1.26728,1.26853,1.26703,1.26749,9198.96
23.11.2021 18:00:00.000 GMT-0800,1.26750,1.26941,1.26744,1.26808,8973.06
23.11.2021 22:00:00.000 GMT-0800,1.26809,1.26898,1.26656,1.26817,16751.650400000002
24.11.2021 02:00:00.000 GMT-0800,1.26814,1.27108,1.26782,1.27030,17829.9299
24.11.2021 06:00:00.000 GMT-0800,1.27025,1.27034,1.26515,1.26690,31488.8405
24.11.2021 10:00:00.000 GMT-0800,1.26691,1.26767,1.26585,1.26694,10826.0502
24.11.2021 14:00:00.000 GMT-0800,1.26695,1.26767,1.26493,1.26584,6005.8698
24.11.2021 18:00:00.000 GMT-0800,1.26585,1.26602,1.26509,1.26537,3960.4198999999994
24.11.2021 22:00:00.000 GMT-0800,1.26539,1.26694,1.26413,1.26662,8944.31
25.11.2021 02:00:00.000 GMT-0800,1.26665,1.26778,1.26596,1.26698,12267.85
25.11.2021 06:00:00.000 GMT-0800,1.26697,1.26716,1.26454,1.26492,9946.8301
25.11.2021 10:00:00.000 GMT-0800,1.26493,1.26548,1.26481,1.26509,16805.4401
25.11.2021 14:00:00.000 GMT-0800,1.26510,1.26856,1.26500,1.26833,12121.3999
25.11.2021 18:00:00.000 GMT-0800,1.26833,1.27205,1.26830,1.27168,10954.0301
25.11.2021 22:00:00.000 GMT-0800,1.27170,1.27749,1.27144,1.27640,33649.949700000005
26.11.2021 02:00:00.000 GMT-0800,1.27639,1.27713,1.27387,1.27700,25867.8599
26.11.2021 06:00:00.000 GMT-0800,1.27705,1.28001,1.27510,1.27774,36495.130399999995
26.11.2021 10:00:00.000 GMT-0800,1.27776,1.28014,1.27532,1.27962,24835.5703
26.11.2021 14:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
26.11.2021 18:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
26.11.2021 22:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
27.11.2021 02:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
27.11.2021 06:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
27.11.2021 10:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
27.11.2021 14:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
27.11.2021 18:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
27.11.2021 22:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
28.11.2021 02:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
28.11.2021 06:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
28.11.2021 10:00:00.000 GMT-0800,1.27962,1.27962,1.27962,1.27962,0
28.11.2021 14:00:00.000 GMT-0800,1.27540,1.27678,1.27212,1.27404,18634.3401
28.11.2021 18:00:00.000 GMT-0800,1.27404,1.27555,1.27375,1.27503,12546.720099999999
28.11.2021 22:00:00.000 GMT-0800,1.27502,1.27607,1.27326,1.27450,22342.3498
29.11.2021 02:00:00.000 GMT-0800,1.27451,1.27549,1.27290,1.27369,18715.239999999998
29.11.2021 06:00:00.000 GMT-0800,1.27367,1.27939,1.27302,1.27740,26811.979700000004
29.11.2021 10:00:00.000 GMT-0800,1.27740,1.27748,1.27375,1.27432,13257.979999999998
29.11.2021 14:00:00.000 GMT-0800,1.27432,1.27568,1.27311,1.27388,8481.400099999999
29.11.2021 18:00:00.000 GMT-0800,1.27389,1.27934,1.27328,1.27932,17204.4402
29.11.2021 22:00:00.000 GMT-0800,1.27932,1.28132,1.27832,1.27880,42594.9795
30.11.2021 02:00:00.000 GMT-0800,1.27877,1.27967,1.27631,1.27682,22480.549899999998
30.11.2021 06:00:00.000 GMT-0800,1.27682,1.28380,1.27514,1.28184,61907.3905
30.11.2021 10:00:00.000 GMT-0800,1.28184,1.28283,1.27725,1.27826,21178.4498
30.11.2021 14:00:00.000 GMT-0800,1.27828,1.27912,1.27562,1.27594,15066.3101
30.11.2021 18:00:00.000 GMT-0800,1.27595,1.27601,1.27319,1.27337,11850.5602
30.11.2021 22:00:00.000 GMT-0800,1.27335,1.27759,1.27273,1.27443,22721.9297
01.12.2021 02:00:00.000 GMT-0800,1.27443,1.27625,1.27347,1.27352,18143.1201
01.12.2021 06:00:00.000 GMT-0800,1.27354,1.28048,1.27134,1.28048,30339.8203
01.12.2021 10:00:00.000 GMT-0800,1.28049,1.28306,1.27969,1.28247,28047.44
01.12.2021 14:00:00.000 GMT-0800,1.28250,1.28294,1.28005,1.28010,13747.729800000001
01.12.2021 18:00:00.000 GMT-0800,1.28013,1.28132,1.27981,1.28027,10353.499899999999
01.12.2021 22:00:00.000 GMT-0800,1.28026,1.28062,1.27791,1.27844,19320.6001
02.12.2021 02:00:00.000 GMT-0800,1.27845,1.28299,1.27832,1.28142,24615.6103
02.12.2021 06:00:00.000 GMT-0800,1.28148,1.28381,1.28020,1.28169,46791.3403
02.12.2021 10:00:00.000 GMT-0800,1.28168,1.28359,1.28039,1.28143,21018.440200000005
02.12.2021 14:00:00.000 GMT-0800,1.28142,1.28367,1.28056,1.28281,10686.6399
02.12.2021 18:00:00.000 GMT-0800,1.28283,1.28328,1.28056,1.28110,7957.3198999999995
02.12.2021 22:00:00.000 GMT-0800,1.28109,1.28369,1.28038,1.28261,17245.8598
03.12.2021 02:00:00.000 GMT-0800,1.28259,1.28462,1.27567,1.27647,29218.8101
03.12.2021 06:00:00.000 GMT-0800,1.27644,1.28467,1.27445,1.28384,59845.7099
03.12.2021 10:00:00.000 GMT-0800,1.28384,1.28554,1.28220,1.28542,26344.0095
03.12.2021 14:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
03.12.2021 18:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
03.12.2021 22:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
04.12.2021 02:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
04.12.2021 06:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
04.12.2021 10:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
04.12.2021 14:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
04.12.2021 18:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
04.12.2021 22:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
05.12.2021 02:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
05.12.2021 06:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
05.12.2021 10:00:00.000 GMT-0800,1.28542,1.28542,1.28542,1.28542,0
05.12.2021 14:00:00.000 GMT-0800,1.28401,1.28451,1.28182,1.28250,13519.189699999999
05.12.2021 18:00:00.000 GMT-0800,1.28251,1.28310,1.28193,1.28258,6926.2798999999995
05.12.2021 22:00:00.000 GMT-0800,1.28258,1.28362,1.27959,1.28021,23193.610200000003
06.12.2021 02:00:00.000 GMT-0800,1.28022,1.28112,1.27841,1.27955,18021.269800000002
06.12.2021 06:00:00.000 GMT-0800,1.27958,1.28075,1.27738,1.27746,30747.6999
06.12.2021 10:00:00.000 GMT-0800,1.27742,1.27829,1.27544,1.27576,12110.74
06.12.2021 14:00:00.000 GMT-0800,1.27586,1.27681,1.27473,1.27477,8531.2901
06.12.2021 18:00:00.000 GMT-0800,1.27476,1.27561,1.27290,1.27300,9450.6199
06.12.2021 22:00:00.000 GMT-0800,1.27299,1.27361,1.27062,1.27066,15854.7301
07.12.2021 02:00:00.000 GMT-0800,1.27066,1.27077,1.26648,1.26734,16658.5901
07.12.2021 06:00:00.000 GMT-0800,1.26738,1.26868,1.26356,1.26595,22127.9703
07.12.2021 10:00:00.000 GMT-0800,1.26597,1.26684,1.26363,1.26418,10367.709900000002
07.12.2021 14:00:00.000 GMT-0800,1.26423,1.26509,1.26335,1.26431,8019.9401
07.12.2021 18:00:00.000 GMT-0800,1.26431,1.26488,1.26329,1.26471,7458.6901
07.12.2021 22:00:00.000 GMT-0800,1.26472,1.26649,1.26195,1.26227,15536.430100000001
08.12.2021 02:00:00.000 GMT-0800,1.26228,1.26463,1.26151,1.26224,37089.6095
08.12.2021 06:00:00.000 GMT-0800,1.26226,1.26670,1.26084,1.26446,34885.8499
08.12.2021 10:00:00.000 GMT-0800,1.26446,1.26600,1.26437,1.26538,10311.98
08.12.2021 14:00:00.000 GMT-0800,1.26538,1.26679,1.26510,1.26678,6166.2099
08.12.2021 18:00:00.000 GMT-0800,1.26679,1.26710,1.26519,1.26694,7554.109900000001
08.12.2021 22:00:00.000 GMT-0800,1.26695,1.26807,1.26524,1.26793,13566.3495
09.12.2021 02:00:00.000 GMT-0800,1.26792,1.26993,1.26711,1.26933,20685.3297
09.12.2021 06:00:00.000 GMT-0800,1.26932,1.27162,1.26819,1.26907,20334.7102
09.12.2021 10:00:00.000 GMT-0800,1.26908,1.27225,1.26868,1.27151,12489.550000000001
09.12.2021 14:00:00.000 GMT-0800,1.27151,1.27197,1.27004,1.27050,9927.7601
09.12.2021 18:00:00.000 GMT-0800,1.27048,1.27178,1.26938,1.27176,9253.979900000002
09.12.2021 22:00:00.000 GMT-0800,1.27175,1.27235,1.27083,1.27201,20026.1401
10.12.2021 02:00:00.000 GMT-0800,1.27200,1.27251,1.26802,1.26948,21360.0806
10.12.2021 06:00:00.000 GMT-0800,1.26948,1.27400,1.26907,1.27112,31295.1503
10.12.2021 10:00:00.000 GMT-0800,1.27110,1.27337,1.27075,1.27308,9261.740099999999
10.12.2021 14:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
10.12.2021 18:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
10.12.2021 22:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
11.12.2021 02:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
11.12.2021 06:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
11.12.2021 10:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
11.12.2021 14:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
11.12.2021 18:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
11.12.2021 22:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
12.12.2021 02:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
12.12.2021 06:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
12.12.2021 10:00:00.000 GMT-0800,1.27308,1.27308,1.27308,1.27308,0
12.12.2021 14:00:00.000 GMT-0800,1.27357,1.27361,1.27066,1.27103,8714.0699
12.12.2021 18:00:00.000 GMT-0800,1.27101,1.27240,1.27091,1.27206,4812.8598999999995
12.12.2021 22:00:00.000 GMT-0800,1.27206,1.27524,1.27192,1.27501,15917.21
13.12.2021 02:00:00.000 GMT-0800,1.27499,1.27754,1.27474,1.27733,21927.6997
13.12.2021 06:00:00.000 GMT-0800,1.27731,1.28206,1.27717,1.27894,32667.049300000002
13.12.2021 10:00:00.000 GMT-0800,1.27894,1.28220,1.27838,1.28115,16440.1801
13.12.2021 14:00:00.000 GMT-0800,1.28116,1.28231,1.28066,1.28182,8041.2901
13.12.2021 18:00:00.000 GMT-0800,1.28182,1.28281,1.28163,1.28170,7256.91
13.12.2021 22:00:00.000 GMT-0800,1.28170,1.28243,1.27980,1.28213,15479.5798
14.12.2021 02:00:00.000 GMT-0800,1.28214,1.28361,1.28070,1.28337,21196.1904
14.12.2021 06:00:00.000 GMT-0800,1.28337,1.28605,1.28183,1.28519,29073.4395
14.12.2021 10:00:00.000 GMT-0800,1.28518,1.28650,1.28472,1.28649,12373.26
14.12.2021 14:00:00.000 GMT-0800,1.28650,1.28686,1.28483,1.28496,7217.46
14.12.2021 18:00:00.000 GMT-0800,1.28497,1.28565,1.28458,1.28541,5809.499999999999
14.12.2021 22:00:00.000 GMT-0800,1.28537,1.28746,1.28492,1.28695,12847.4202
15.12.2021 02:00:00.000 GMT-0800,1.28698,1.28868,1.28644,1.28769,16073.6602
15.12.2021 06:00:00.000 GMT-0800,1.28772,1.29210,1.28748,1.29028,29223.5498
15.12.2021 10:00:00.000 GMT-0800,1.29026,1.29392,1.28319,1.28365,47094.670600000005
15.12.2021 14:00:00.000 GMT-0800,1.28364,1.28577,1.28331,1.28536,11035.0901
15.12.2021 18:00:00.000 GMT-0800,1.28535,1.28585,1.28449,1.28459,11606.02
15.12.2021 22:00:00.000 GMT-0800,1.28459,1.28475,1.27860,1.27892,19244.8596
16.12.2021 02:00:00.000 GMT-0800,1.27894,1.27959,1.27652,1.27685,23873.730499999998
16.12.2021 06:00:00.000 GMT-0800,1.27680,1.28117,1.27642,1.27779,39234.0995
16.12.2021 10:00:00.000 GMT-0800,1.27779,1.28036,1.27680,1.27793,21200.4305
16.12.2021 14:00:00.000 GMT-0800,1.27793,1.27911,1.27747,1.27887,12362.1799
16.12.2021 18:00:00.000 GMT-0800,1.27887,1.28108,1.27860,1.27975,13283.3501
16.12.2021 22:00:00.000 GMT-0800,1.27976,1.28011,1.27792,1.27919,23538.519999999997
17.12.2021 02:00:00.000 GMT-0800,1.27919,1.28351,1.27902,1.28321,21182.6001
17.12.2021 06:00:00.000 GMT-0800,1.28322,1.28515,1.28128,1.28489,40828.0703
17.12.2021 10:00:00.000 GMT-0800,1.28488,1.29039,1.28450,1.29009,19927.3999
17.12.2021 14:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
17.12.2021 18:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
17.12.2021 22:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
18.12.2021 02:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
18.12.2021 06:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
18.12.2021 10:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
18.12.2021 14:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
18.12.2021 18:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
18.12.2021 22:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
19.12.2021 02:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
19.12.2021 06:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
19.12.2021 10:00:00.000 GMT-0800,1.29009,1.29009,1.29009,1.29009,0
19.12.2021 14:00:00.000 GMT-0800,1.28986,1.29032,1.28866,1.28974,16509.4999
19.12.2021 18:00:00.000 GMT-0800,1.28975,1.29172,1.28938,1.29105,15062.609800000002
19.12.2021 22:00:00.000 GMT-0800,1.29105,1.29366,1.29075,1.29279,29176.4897
20.12.2021 02:00:00.000 GMT-0800,1.29280,1.29414,1.29115,1.29404,23444.4898
20.12.2021 06:00:00.000 GMT-0800,1.29404,1.29645,1.29294,1.29390,34192.9306
20.12.2021 10:00:00.000 GMT-0800,1.29389,1.29504,1.29354,1.29436,17090.980099999997
20.12.2021 14:00:00.000 GMT-0800,1.29447,1.29525,1.29143,1.29242,12024.819899999999
20.12.2021 18:00:00.000 GMT-0800,1.29240,1.29302,1.29199,1.29250,9611.5199
20.12.2021 22:00:00.000 GMT-0800,1.29250,1.29467,1.29245,1.29389,15629.97
21.12.2021 02:00:00.000 GMT-0800,1.29385,1.29391,1.29197,1.29329,13704.299799999999
21.12.2021 06:00:00.000 GMT-0800,1.29329,1.29424,1.29218,1.29317,26314.21
21.12.2021 10:00:00.000 GMT-0800,1.29316,1.29373,1.29128,1.29146,11621.15
21.12.2021 14:00:00.000 GMT-0800,1.29146,1.29252,1.29065,1.29099,6102.629999999999
21.12.2021 18:00:00.000 GMT-0800,1.29099,1.29213,1.29068,1.29151,8263.2299
21.12.2021 22:00:00.000 GMT-0800,1.29151,1.29195,1.29048,1.29066,9929.7297
22.12.2021 02:00:00.000 GMT-0800,1.29067,1.29182,1.29029,1.29113,11402.519699999999
22.12.2021 06:00:00.000 GMT-0800,1.29114,1.29176,1.28375,1.28569,21311.5201
22.12.2021 10:00:00.000 GMT-0800,1.28568,1.28672,1.28335,1.28408,8746.7899
22.12.2021 14:00:00.000 GMT-0800,1.28414,1.28536,1.28400,1.28495,6081.9099
22.12.2021 18:00:00.000 GMT-0800,1.28495,1.28543,1.28344,1.28366,2803.48
22.12.2021 22:00:00.000 GMT-0800,1.28365,1.28416,1.28169,1.28175,6884.5398000000005
23.12.2021 02:00:00.000 GMT-0800,1.28177,1.28370,1.28114,1.28347,11288.1399
23.12.2021 06:00:00.000 GMT-0800,1.28346,1.28428,1.27988,1.28046,21367.2202
23.12.2021 10:00:00.000 GMT-0800,1.28045,1.28170,1.28006,1.28127,8064.8200000000015
23.12.2021 14:00:00.000 GMT-0800,1.28057,1.28356,1.28057,1.28176,39303.020099999994
23.12.2021 18:00:00.000 GMT-0800,1.28180,1.28279,1.28173,1.28248,37583.1797
23.12.2021 22:00:00.000 GMT-0800,1.28248,1.28328,1.28071,1.28117,33500.829
24.12.2021 02:00:00.000 GMT-0800,1.28117,1.28243,1.27872,1.28147,40586.3901
24.12.2021 06:00:00.000 GMT-0800,1.28145,1.28233,1.28045,1.28207,48732.6006
24.12.2021 10:00:00.000 GMT-0800,1.28204,1.28343,1.28083,1.28319,9673.430199999999
24.12.2021 14:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
24.12.2021 18:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
24.12.2021 22:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
25.12.2021 02:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
25.12.2021 06:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
25.12.2021 10:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
25.12.2021 14:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
25.12.2021 18:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
25.12.2021 22:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
26.12.2021 02:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
26.12.2021 06:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
26.12.2021 10:00:00.000 GMT-0800,1.28319,1.28319,1.28319,1.28319,0
26.12.2021 14:00:00.000 GMT-0800,1.28152,1.28190,1.28073,1.28134,5253.370000000001
26.12.2021 18:00:00.000 GMT-0800,1.28134,1.28193,1.28043,1.28183,4756.79
26.12.2021 22:00:00.000 GMT-0800,1.28183,1.28333,1.28174,1.28315,5803.169900000001
27.12.2021 02:00:00.000 GMT-0800,1.28314,1.28483,1.28205,1.28210,6538.110000000001
27.12.2021 06:00:00.000 GMT-0800,1.28211,1.28228,1.27795,1.27951,11095.0003
27.12.2021 10:00:00.000 GMT-0800,1.27951,1.28036,1.27859,1.27945,4185.14
27.12.2021 14:00:00.000 GMT-0800,1.27936,1.27990,1.27861,1.27977,4117.1
27.12.2021 18:00:00.000 GMT-0800,1.27978,1.27997,1.27876,1.27876,2944.7700000000004
27.12.2021 22:00:00.000 GMT-0800,1.27877,1.28040,1.27828,1.27963,6286.009899999999
28.12.2021 02:00:00.000 GMT-0800,1.27964,1.28014,1.27833,1.27889,4934.3198999999995
28.12.2021 06:00:00.000 GMT-0800,1.27894,1.28248,1.27875,1.28213,16561.0501
28.12.2021 10:00:00.000 GMT-0800,1.28213,1.28326,1.28088,1.28213,10470.050000000001
28.12.2021 14:00:00.000 GMT-0800,1.28301,1.28340,1.28126,1.28302,4608.1301
28.12.2021 18:00:00.000 GMT-0800,1.28303,1.28312,1.28159,1.28202,2924.93
28.12.2021 22:00:00.000 GMT-0800,1.28200,1.28311,1.28106,1.28280,5463.16
29.12.2021 02:00:00.000 GMT-0800,1.28281,1.28357,1.28072,1.28164,11262.55
29.12.2021 06:00:00.000 GMT-0800,1.28164,1.28220,1.27888,1.28028,20687.670000000002
29.12.2021 10:00:00.000 GMT-0800,1.28028,1.28051,1.27902,1.27928,8216.5702
29.12.2021 14:00:00.000 GMT-0800,1.27927,1.27967,1.27712,1.27718,4710
29.12.2021 18:00:00.000 GMT-0800,1.27718,1.28029,1.27718,1.28028,3648.8001
29.12.2021 22:00:00.000 GMT-0800,1.28023,1.28135,1.27963,1.28069,8091.2399000000005
30.12.2021 02:00:00.000 GMT-0800,1.28073,1.28106,1.27714,1.27904,10906.6999
30.12.2021 06:00:00.000 GMT-0800,1.27903,1.28092,1.27742,1.27829,26807.8002
30.12.2021 10:00:00.000 GMT-0800,1.27830,1.27896,1.27346,1.27450,13004.6702
30.12.2021 14:00:00.000 GMT-0800,1.27450,1.27497,1.27370,1.27457,4965.5899
30.12.2021 18:00:00.000 GMT-0800,1.27457,1.27517,1.27264,1.27317,3608.5399
30.12.2021 22:00:00.000 GMT-0800,1.27319,1.27386,1.27165,1.27199,7064.4702
31.12.2021 02:00:00.000 GMT-0800,1.27200,1.27434,1.27043,1.27053,16959.8295
31.12.2021 06:00:00.000 GMT-0800,1.27054,1.27081,1.26210,1.26492,33868.1807
31.12.2021 10:00:00.000 GMT-0800,1.26493,1.26591,1.26330,1.26454,10277.169899999999
31.12.2021 14:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
31.12.2021 18:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
31.12.2021 22:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
01.01.2022 02:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
01.01.2022 06:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
01.01.2022 10:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
01.01.2022 14:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
01.01.2022 18:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
01.01.2022 22:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
02.01.2022 02:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
02.01.2022 06:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
02.01.2022 10:00:00.000 GMT-0800,1.26454,1.26454,1.26454,1.26454,0
02.01.2022 14:00:00.000 GMT-0800,1.26423,1.26653,1.26316,1.26629,5375.5501
02.01.2022 18:00:00.000 GMT-0800,1.26629,1.26863,1.26623,1.26803,6377.789999999999
02.01.2022 22:00:00.000 GMT-0800,1.26799,1.26868,1.26676,1.26807,8977.9099
03.01.2022 02:00:00.000 GMT-0800,1.26807,1.27203,1.26751,1.27168,13112.809799999999
03.01.2022 06:00:00.000 GMT-0800,1.27168,1.27797,1.27155,1.27559,51341.4004
03.01.2022 10:00:00.000 GMT-0800,1.27558,1.27590,1.27445,1.27470,17257.1901
03.01.2022 14:00:00.000 GMT-0800,1.27475,1.27642,1.27381,1.27536,5802.77
03.01.2022 18:00:00.000 GMT-0800,1.27536,1.27549,1.27240,1.27243,9335.8699
03.01.2022 22:00:00.000 GMT-0800,1.27242,1.27496,1.27242,1.27465,11209.0799
04.01.2022 02:00:00.000 GMT-0800,1.27465,1.27667,1.27270,1.27295,11800.0598
04.01.2022 06:00:00.000 GMT-0800,1.27294,1.27320,1.26680,1.26935,31728.3199
04.01.2022 10:00:00.000 GMT-0800,1.26936,1.27201,1.26935,1.27120,15821.0903
04.01.2022 14:00:00.000 GMT-0800,1.27117,1.27152,1.26976,1.27109,8278.9801
04.01.2022 18:00:00.000 GMT-0800,1.27108,1.27262,1.27088,1.27253,7422.22
04.01.2022 22:00:00.000 GMT-0800,1.27252,1.27252,1.27077,1.27136,9290.5799
05.01.2022 02:00:00.000 GMT-0800,1.27137,1.27407,1.27064,1.27083,16334.439900000001
05.01.2022 06:00:00.000 GMT-0800,1.27085,1.27215,1.26922,1.27086,18329.6898
05.01.2022 10:00:00.000 GMT-0800,1.27086,1.27672,1.26970,1.27591,22148.0901
05.01.2022 14:00:00.000 GMT-0800,1.27595,1.27754,1.27559,1.27665,8160.6901
05.01.2022 18:00:00.000 GMT-0800,1.27664,1.27987,1.27662,1.27893,10409.0701
05.01.2022 22:00:00.000 GMT-0800,1.27891,1.28145,1.27823,1.27856,16570.1302
06.01.2022 02:00:00.000 GMT-0800,1.27856,1.27872,1.27556,1.27645,22012.9204
06.01.2022 06:00:00.000 GMT-0800,1.27646,1.27869,1.27073,1.27193,34313.829600000005
06.01.2022 10:00:00.000 GMT-0800,1.27194,1.27406,1.27165,1.27331,14049.5797
06.01.2022 14:00:00.000 GMT-0800,1.27331,1.27379,1.27073,1.27093,8179.12
06.01.2022 18:00:00.000 GMT-0800,1.27093,1.27244,1.27089,1.27112,7056.590099999999
06.01.2022 22:00:00.000 GMT-0800,1.27112,1.27317,1.27090,1.27144,14229.970000000001
07.01.2022 02:00:00.000 GMT-0800,1.27144,1.27281,1.26804,1.27239,18008.119400000003
07.01.2022 06:00:00.000 GMT-0800,1.27240,1.27270,1.26426,1.26483,30293.3499
07.01.2022 10:00:00.000 GMT-0800,1.26485,1.26527,1.26324,1.26475,12990.5198
07.01.2022 14:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
07.01.2022 18:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
07.01.2022 22:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
08.01.2022 02:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
08.01.2022 06:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
08.01.2022 10:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
08.01.2022 14:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
08.01.2022 18:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
08.01.2022 22:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
09.01.2022 02:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
09.01.2022 06:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
09.01.2022 10:00:00.000 GMT-0800,1.26475,1.26475,1.26475,1.26475,0
09.01.2022 14:00:00.000 GMT-0800,1.26504,1.26577,1.26375,1.26391,9665.1999
09.01.2022 18:00:00.000 GMT-0800,1.26390,1.26501,1.26352,1.26435,6629.8601
09.01.2022 22:00:00.000 GMT-0800,1.26435,1.26540,1.26165,1.26249,21158.7401
10.01.2022 02:00:00.000 GMT-0800,1.26247,1.26684,1.26110,1.26647,19408.6304
10.01.2022 06:00:00.000 GMT-0800,1.26646,1.26971,1.26635,1.26948,32181.9908
10.01.2022 10:00:00.000 GMT-0800,1.26947,1.26985,1.26705,1.26813,14524.0198
10.01.2022 14:00:00.000 GMT-0800,1.26813,1.26910,1.26600,1.26669,7033.659799999999
10.01.2022 18:00:00.000 GMT-0800,1.26669,1.26699,1.26461,1.26497,9747.6099
10.01.2022 22:00:00.000 GMT-0800,1.26497,1.26668,1.26309,1.26409,28465.139900000002
11.01.2022 02:00:00.000 GMT-0800,1.26410,1.26599,1.26343,1.26497,21664.4799
